what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425968778891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425968785157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425968785922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425968800479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425968819323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969190769
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1425969198195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969198335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969198742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969210463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969215402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969220075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969294797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969313109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969343997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969346418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969350486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969351658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969527536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969531942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969533551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969547973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969592859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969595093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969648612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969659924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969666148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969667945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969670512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969813105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425969841281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969854335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969886149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969887790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969888555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969915093
error,log,,,"Internal Error",1425969946325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425969956903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425969958059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970117065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970117487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970121873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970125847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970354812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970360190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970373157
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425970392821
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1425970411833
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1425970412240
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1425970412287
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1425970412333
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1425970412537
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1425970412599
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1425970412599
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1425970412599
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1425970413005
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1425970413224
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1425970413677
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1425970413677
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1425970413908
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1425976456375
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1425976456375
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1425976456375
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1425976456546
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1425976456546
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1425976456546
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1425976456625
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1425976456625
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1425976456625
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1425976456687
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1425976456687
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1425976456703
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1425976456796
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1425976456812
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1425976456890
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1425976456890
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1425976456890
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1425976456906
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1425976456968
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1425976457046
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1425976457046
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1425976457046
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1425976457046
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1425976457062
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1425976457062
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1425976457062
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1425976457062
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1425976457078
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1425976457078
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1425976457078
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1425976457093
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1425976457093
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1425976457093
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1425976457171
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1425976457171
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1425976457187
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1425976457187
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1425976457187
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1425976457234
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1425976457484
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1425976457484
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1425976457609
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1425976457609
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1425976457609
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1425976457734
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1425976457734
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1425976457750
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1425976457750
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1425976457750
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1425976457750
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1425976457750
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1425976457750
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1425976457765
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1425976457765
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1425976457843
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1425976457953
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1425976457953
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1425976457953
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1425976458000
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1425976458000
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1425976458046
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1425976458046
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1425976458281
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1425976458343
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1425976458484
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1425976458578
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1425976458687
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1425976458843
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1425976458953
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1425976458953
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1425976458953
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1425976459125
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1425976459125
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1425976459140
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1425976459265
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1425976459375
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1425976459390
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1425976459500
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1425976459515
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1425976459515
os,sysinfo,,,"win32",1425976459609
arch,sysinfo,,,"x86",1425976459609
ws,sysinfo,,,"win32",1425976459609
locale,sysinfo,,,"ru_RU",1425976459609
processors,sysinfo,,,"2",1425976459609
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1425976459609
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1425976459609
java.specification.name,sysinfo,,,"Java Platform API Specification",1425976459609
java.specification.vendor,sysinfo,,,"Oracle Corporation",1425976459609
java.specification.version,sysinfo,,,"1.7",1425976459609
java.vendor,sysinfo,,,"Oracle Corporation",1425976459609
java.version,sysinfo,,,"1.7.0_67",1425976459609
java.vm.info,sysinfo,,,"mixed mode, sharing",1425976459609
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1425976459609
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1425976459609
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1425976459609
java.vm.specification.version,sysinfo,,,"1.7",1425976459609
java.vm.vendor,sysinfo,,,"Oracle Corporation",1425976459609
java.vm.version,sysinfo,,,"24.65-b04",1425976459609
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1425976459625
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1425976459750
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1425976462312
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1425976464062
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425976501718
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425976502375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976515890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976551765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976557281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1425976557453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1425976558703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976565170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976567233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976567374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976584061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1425976584155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976589217
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425976590577
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425976591077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976593217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1425976593420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976599555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976600477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976600665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976614133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976730024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425976740930
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1425976746836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1425976746899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976747758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976817211
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425976820055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976824508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1425976824618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1425976825680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976828626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976861720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976884345
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425976886830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976897830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1425976985845
